BIN,PRODUCTO,NATURALEZA,MARCA
54128607,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128608,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128609,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128610,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128611,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128612,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128613,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128614,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128615,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128616,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128617,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128618,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128619,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128620,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128621,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128622,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128623,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128624,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128625,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128626,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128627,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128628,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128629,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128630,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128631,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128632,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128633,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128634,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128635,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128636,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128637,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128638,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128639,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128640,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128641,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128642,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128643,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128644,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128645,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128646,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128647,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128648,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128649,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128650,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128651,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128652,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128653,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128654,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128655,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128656,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128657,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128658,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128659,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128660,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128661,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128662,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128663,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128664,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128665,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128666,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128667,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128668,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128669,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128670,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128671,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128672,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128673,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128674,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128675,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128676,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128677,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128678,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128679,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128680,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128681,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128682,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128683,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128684,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128685,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128686,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128687,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128688,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128689,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128690,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128691,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128692,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128693,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128694,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128695,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128696,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128697,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128698,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54128699,HSBC CLASICA MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129000,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129001,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129002,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129003,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129004,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129005,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129006,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129007,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129008,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129009,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129010,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129011,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129012,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129013,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129014,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129015,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129016,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129017,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129018,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129019,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129020,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129021,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129022,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129023,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129024,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129025,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129026,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129027,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129028,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129029,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129030,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129031,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129032,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129033,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129034,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129035,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129036,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129037,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129038,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129039,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129040,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129041,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129042,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129043,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129044,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129045,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129046,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129047,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129048,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129049,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129050,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129051,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129052,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129053,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129054,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129055,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129056,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129057,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129058,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129059,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129060,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129061,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129062,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129063,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129064,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129065,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129066,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129067,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129068,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129069,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129070,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129071,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129072,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129073,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129074,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129075,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129076,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129077,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129078,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129079,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129080,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129081,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129082,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129083,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129084,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129085,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129086,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129087,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129088,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129089,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129090,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129091,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129092,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129093,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129094,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129095,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129096,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129097,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129098,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54129099,HSBC MEXICO SA ORO MASTER CARD INTERNACIONAL,CREDITO,MASTER CARD
54201000,CLASICA ,CREDITO,MASTER CARD
54201001,CLASICA ,CREDITO,MASTER CARD
54201002,CLASICA ,CREDITO,MASTER CARD
54201003,CLASICA ,CREDITO,MASTER CARD
54201004,CLASICA ,CREDITO,MASTER CARD
54201005,CLASICA ,CREDITO,MASTER CARD
54201006,CLASICA ,CREDITO,MASTER CARD
54201007,CLASICA ,CREDITO,MASTER CARD
54201008,CLASICA ,CREDITO,MASTER CARD
54201009,CLASICA ,CREDITO,MASTER CARD
54201010,CLASICA ,CREDITO,MASTER CARD
54201011,CLASICA ,CREDITO,MASTER CARD
54201012,CLASICA ,CREDITO,MASTER CARD
54201013,CLASICA ,CREDITO,MASTER CARD
54201014,CLASICA ,CREDITO,MASTER CARD
54201015,CLASICA ,CREDITO,MASTER CARD
54201016,CLASICA ,CREDITO,MASTER CARD
54201017,CLASICA ,CREDITO,MASTER CARD
54201018,CLASICA ,CREDITO,MASTER CARD
54201019,CLASICA ,CREDITO,MASTER CARD
54201020,CLASICA ,CREDITO,MASTER CARD
54201021,CLASICA ,CREDITO,MASTER CARD
54201022,CLASICA ,CREDITO,MASTER CARD
54201023,CLASICA ,CREDITO,MASTER CARD
54201024,CLASICA ,CREDITO,MASTER CARD
54201025,CLASICA ,CREDITO,MASTER CARD
54201026,CLASICA ,CREDITO,MASTER CARD
54201027,CLASICA ,CREDITO,MASTER CARD
54201028,CLASICA ,CREDITO,MASTER CARD
54201029,CLASICA ,CREDITO,MASTER CARD
54201030,CLASICA ,CREDITO,MASTER CARD
54201031,CLASICA ,CREDITO,MASTER CARD
54201032,CLASICA ,CREDITO,MASTER CARD
54201033,CLASICA ,CREDITO,MASTER CARD
54201034,CLASICA ,CREDITO,MASTER CARD
54201035,CLASICA ,CREDITO,MASTER CARD
54201036,CLASICA ,CREDITO,MASTER CARD
54201037,CLASICA ,CREDITO,MASTER CARD
54201038,CLASICA ,CREDITO,MASTER CARD
54201039,CLASICA ,CREDITO,MASTER CARD
54201040,CLASICA ,CREDITO,MASTER CARD
54201041,CLASICA ,CREDITO,MASTER CARD
54201042,CLASICA ,CREDITO,MASTER CARD
54201043,CLASICA ,CREDITO,MASTER CARD
54201044,CLASICA ,CREDITO,MASTER CARD
54201045,CLASICA ,CREDITO,MASTER CARD
54201046,CLASICA ,CREDITO,MASTER CARD
54201047,CLASICA ,CREDITO,MASTER CARD
54201048,CLASICA ,CREDITO,MASTER CARD
54201049,CLASICA ,CREDITO,MASTER CARD
54201050,CLASICA ,CREDITO,MASTER CARD
54201051,CLASICA ,CREDITO,MASTER CARD
54201052,CLASICA ,CREDITO,MASTER CARD
54201053,CLASICA ,CREDITO,MASTER CARD
54201054,CLASICA ,CREDITO,MASTER CARD
54201055,CLASICA ,CREDITO,MASTER CARD
54201056,CLASICA ,CREDITO,MASTER CARD
54201057,CLASICA ,CREDITO,MASTER CARD
54201058,CLASICA ,CREDITO,MASTER CARD
54201059,CLASICA ,CREDITO,MASTER CARD
54201060,CLASICA ,CREDITO,MASTER CARD
54201061,CLASICA ,CREDITO,MASTER CARD
54201062,CLASICA ,CREDITO,MASTER CARD
54201063,CLASICA ,CREDITO,MASTER CARD
54201064,CLASICA ,CREDITO,MASTER CARD
54201065,CLASICA ,CREDITO,MASTER CARD
54201066,CLASICA ,CREDITO,MASTER CARD
54201067,CLASICA ,CREDITO,MASTER CARD
54201068,CLASICA ,CREDITO,MASTER CARD
54201069,CLASICA ,CREDITO,MASTER CARD
54201070,CLASICA ,CREDITO,MASTER CARD
54201071,CLASICA ,CREDITO,MASTER CARD
54201072,CLASICA ,CREDITO,MASTER CARD
54201073,CLASICA ,CREDITO,MASTER CARD
54201074,CLASICA ,CREDITO,MASTER CARD
54201075,CLASICA ,CREDITO,MASTER CARD
54201076,CLASICA ,CREDITO,MASTER CARD
54201077,CLASICA ,CREDITO,MASTER CARD
54201078,CLASICA ,CREDITO,MASTER CARD
54201079,CLASICA ,CREDITO,MASTER CARD
54201080,CLASICA ,CREDITO,MASTER CARD
54201081,CLASICA ,CREDITO,MASTER CARD
54201082,CLASICA ,CREDITO,MASTER CARD
54201083,CLASICA ,CREDITO,MASTER CARD
54201084,CLASICA ,CREDITO,MASTER CARD
54201085,CLASICA ,CREDITO,MASTER CARD
54201086,CLASICA ,CREDITO,MASTER CARD
54201087,CLASICA ,CREDITO,MASTER CARD
54201088,CLASICA ,CREDITO,MASTER CARD
54201089,CLASICA ,CREDITO,MASTER CARD
54201090,CLASICA ,CREDITO,MASTER CARD
54201091,CLASICA ,CREDITO,MASTER CARD
54201092,CLASICA ,CREDITO,MASTER CARD
54201093,CLASICA ,CREDITO,MASTER CARD
54201094,CLASICA ,CREDITO,MASTER CARD
54201095,CLASICA ,CREDITO,MASTER CARD
54201096,CLASICA ,CREDITO,MASTER CARD
54201097,CLASICA ,CREDITO,MASTER CARD
54201098,CLASICA ,CREDITO,MASTER CARD
54201099,CLASICA ,CREDITO,MASTER CARD
54201500,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201501,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201502,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201503,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201504,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201505,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201506,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201507,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201508,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201509,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201510,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201511,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201512,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201513,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201514,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201515,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201516,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201517,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201518,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201519,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201520,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201521,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201522,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201523,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201524,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201525,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201526,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201527,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201528,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201529,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201530,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201531,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201532,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201533,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201534,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201535,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201536,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201537,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201538,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201539,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201540,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201541,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201542,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201543,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201544,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201545,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201546,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201547,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201548,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201549,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201550,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201551,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201552,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201553,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201554,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201555,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201556,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201557,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201558,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201559,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201560,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201561,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201562,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201563,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201564,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201565,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201566,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201567,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201568,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201569,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201570,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201571,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201572,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201573,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201574,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201575,TDC VIVE BANCARIO,CREDITO,MASTER CARD
54201576,TDC VIVE BANCARIO,CREDITO,MASTER CARD
